workerid,proliferate.condition,alt_status,block_num,condition,first_response_value,item,item_number,item_type,mode,response,sentence_id,sentence_text,trial_sequence_total,wrong_attempts,error
561,Experiment Group,alternative,3,HDN,,24,,,b,1,24b,The tourist visited her favorite restaurant.,18,,
561,Experiment Group,gram,4,GRAM,,48,,,b,0.68,48f,Who won the award for best actor at last year's Oscar?,19,,
561,Experiment Group,alternative,4,CSC,,14,,,b,0.55,14b,The boy purchased milk and what else?,20,,
561,Experiment Group,alternative,4,HDN,,21,,,b,1,21b,The child surely ate the chocolate cake.,21,,
561,Experiment Group,ungram,4,UNGRAM,,57,,,b,0,57f,What the neighborhood the outage in caused sudden power?,22,,
561,Experiment Group,alternative,4,LBC,,3,,,b,1,3b,How many books do you read in a year?,23,,
561,Experiment Group,alternative,4,SUB,,33,,,b,1,33b,The committee agreed on the budget for the park.,24,,
561,Experiment Group,alternative,5,SUB,,34,,,b,1,34b,The bride insisted on this venue for her wedding.,25,,
561,Experiment Group,alternative,5,LBC,,4,,,b,1,4b,How many dogs did they see at the park?,26,,
561,Experiment Group,ungram,5,UNGRAM,,51,,,b,0,51f,Mechanic the that can power biofuel the does believe what?,27,,
561,Experiment Group,alternative,5,CSC,,13,,,b,0.65,13b,The captain brought a map and what else?,28,,
561,Experiment Group,gram,5,GRAM,,42,,,b,1,42f,Why did the price of groceries increase suddenly?,29,,
561,Experiment Group,alternative,5,HDN,,22,,,b,1,22b,The kitten drank all of the milk.,30,,
561,Experiment Group,ungram,6,UNGRAM,,60,,,b,0.17,60f,To recipe what I do need ingredients make this?,31,,
561,Experiment Group,target,6,HDN,,22,,,b,0.29,22a,The kitten all of the milk drank.,32,,
561,Experiment Group,target,6,LBC,,2,,,b,0.21,2a,How many do you take pills in a day?,33,,
561,Experiment Group,target,6,SUB,,34,,,b,0.46,34a,The bride insisted for this venue for her wedding.,34,,
561,Experiment Group,gram,6,GRAM,,42,,,b,1,42f,Why did the price of groceries increase suddenly?,35,,
561,Experiment Group,target,6,CSC,,11,,,b,0.13,11a,What did the farmer harvest corn and?,36,,
561,Experiment Group,target,7,LBC,,3,,,b,0.2,3a,How many do you read books in a year?,37,,
561,Experiment Group,target,7,SUB,,32,,,b,0.27,32a,The group decided for a restaurant for dinner.,38,,
561,Experiment Group,ungram,7,UNGRAM,,52,,,b,0,52f,Do activists bribed claim officials the that the who?,39,,
561,Experiment Group,gram,7,GRAM,,49,,,b,1,49f,Who is responsible for cleaning up the mess in the kitchen?,40,,
561,Experiment Group,target,7,CSC,,13,,,b,0.2,13a,What did the captain bring a map and?,41,,
561,Experiment Group,target,7,HDN,,21,,,b,0.45,21a,The child surely the chocolate cake ate.,42,,
561,Experiment Group,target,8,CSC,,12,,,b,0.31,12a,Who does the critic dislike the actor and?,43,,
561,Experiment Group,gram,8,GRAM,,45,,,b,1,45f,When will the new product be released?,44,,
561,Experiment Group,ungram,8,UNGRAM,,55,,,b,0,55f,Lead pianist to what claim the does believe that can practice?,45,,
561,Experiment Group,target,8,LBC,,4,,,b,0.21,4a,How many did they see dogs at the park?,46,,
561,Experiment Group,target,8,HDN,,24,,,b,0.35,24a,The tourist her favorite restaurant visited.,47,,
561,Experiment Group,target,8,SUB,,35,,,b,1,35a,The family compromised for where to go for vacation.,48,,
561,Experiment Group,target,9,LBC,,1,,,b,0.33,1a,How many did you see cookies in the jar?,49,,
561,Experiment Group,ungram,9,UNGRAM,,57,,,b,0.21,57f,What the neighborhood the outage in caused sudden power?,50,,
561,Experiment Group,target,9,SUB,,33,,,b,0.87,33a,The committee agreed for the budget for the park.,51,,
561,Experiment Group,gram,9,GRAM,,43,,,b,1,43f,What are you planning to do this weekend?,52,,
561,Experiment Group,target,9,HDN,,25,,,b,0.31,25a,The citizens the new bill voted on.,53,,
561,Experiment Group,target,9,CSC,,14,,,b,0.26,14a,What did the boy purchase milk and?,54,,
561,Experiment Group,target,10,SUB,,31,,,b,0.66,31a,The policeman relied for his instincts to catch the thief.,55,,
561,Experiment Group,target,10,CSC,,15,,,b,0.26,15a,Who does the woman listen to the Beatles and?,56,,
561,Experiment Group,ungram,10,UNGRAM,,57,,,b,0.11,57f,What the neighborhood the outage in caused sudden power?,57,,
561,Experiment Group,target,10,LBC,,5,,,b,0.14,5a,How many did you fit in your locker books?,58,,
561,Experiment Group,gram,10,GRAM,,46,,,b,1,46f,Where did you find the missing keys?,59,,
561,Experiment Group,target,10,HDN,,23,,,b,0.27,23a,The boy video games plays every day.,60,,
513,Experiment Group,,,,,,practice_good,practice_good,,0.74,,,0,0,
513,Experiment Group,,,,,,practice_bad,practice_bad,,0.04,,,0,0,
513,Experiment Group,gram,1,GRAM,,42,,,a,0.75,42f,Why did the price of groceries increase suddenly?,1,,
513,Experiment Group,target,1,SUB,,34,,,a,0.4,34a,The bride insisted for this venue for her wedding.,2,,
513,Experiment Group,target,1,CSC,,12,,,a,0.13,12a,Who does the critic dislike the actor and?,3,,
513,Experiment Group,target,1,LBC,,2,,,a,0.13,2a,How many do you take pills in a day?,4,,
513,Experiment Group,target,1,HDN,,25,,,a,0.3,25a,The citizens the new bill voted on.,5,,
513,Experiment Group,ungram,1,UNGRAM,,58,,,a,0.09,58f,Long how does it take to airport to drive the?,6,,
513,Experiment Group,target,2,CSC,,14,,,a,0.08,14a,What did the boy purchase milk and?,7,,
513,Experiment Group,target,2,SUB,,33,,,a,0.8,33a,The committee agreed for the budget for the park.,8,,
513,Experiment Group,ungram,2,UNGRAM,,59,,,a,0.05,59f,Of charge the who in is organizing charity event?,9,,
513,Experiment Group,target,2,HDN,,21,,,a,0.22,21a,The child surely the chocolate cake ate.,10,,
513,Experiment Group,gram,2,GRAM,,43,,,a,0.93,43f,What are you planning to do this weekend?,11,,
513,Experiment Group,target,2,LBC,,1,,,a,0.16,1a,How many did you see cookies in the jar?,12,,
513,Experiment Group,target,3,HDN,,23,,,a,0.11,23a,The boy video games plays every day.,13,,
513,Experiment Group,target,3,SUB,,32,,,a,0.4,32a,The group decided for a restaurant for dinner.,14,,
513,Experiment Group,target,3,CSC,,15,,,a,0.17,15a,Who does the woman listen to the Beatles and?,15,,
513,Experiment Group,ungram,3,UNGRAM,,54,,,a,0.13,54f,Believe the does killed claim that who detective the poison?,16,,
513,Experiment Group,gram,3,GRAM,,41,,,a,0.94,41f,Who is going to the party tonight?,17,,
513,Experiment Group,target,3,LBC,,3,,,a,0.12,3a,How many do you read books in a year?,18,,
513,Experiment Group,target,4,HDN,,24,,,a,0.31,24a,The tourist her favorite restaurant visited.,19,,
513,Experiment Group,target,4,CSC,,11,,,a,0.31,11a,What did the farmer harvest corn and?,20,,
513,Experiment Group,ungram,4,UNGRAM,,55,,,a,0.17,55f,Lead pianist to what claim the does believe that can practice?,21,,
513,Experiment Group,target,4,LBC,,5,,,a,0.19,5a,How many did you fit in your locker books?,22,,
513,Experiment Group,target,4,SUB,,35,,,a,0.41,35a,The family compromised for where to go for vacation.,23,,
513,Experiment Group,gram,4,GRAM,,49,,,a,0.84,49f,Who is responsible for cleaning up the mess in the kitchen?,24,,
513,Experiment Group,target,5,CSC,,13,,,a,0.35,13a,What did the captain bring a map and?,25,,
513,Experiment Group,ungram,5,UNGRAM,,54,,,a,0.15,54f,Believe the does killed claim that who detective the poison?,26,,
513,Experiment Group,target,5,SUB,,31,,,a,0.42,31a,The policeman relied for his instincts to catch the thief.,27,,
513,Experiment Group,target,5,HDN,,22,,,a,0.2,22a,The kitten all of the milk drank.,28,,
513,Experiment Group,gram,5,GRAM,,43,,,a,0.95,43f,What are you planning to do this weekend?,29,,
513,Experiment Group,target,5,LBC,,4,,,a,0.3,4a,How many did they see dogs at the park?,30,,
513,Experiment Group,alternative,6,CSC,,11,,,a,0.68,11b,The farmer harvested corn and what else?,31,,
513,Experiment Group,gram,6,GRAM,,42,,,a,0.87,42f,Why did the price of groceries increase suddenly?,32,,
513,Experiment Group,alternative,6,LBC,,3,,,a,0.98,3b,How many books do you read in a year?,33,,
513,Experiment Group,alternative,6,SUB,,32,,,a,0.93,32b,The group decided on a restaurant for dinner.,34,,
513,Experiment Group,ungram,6,UNGRAM,,54,,,a,0.07,54f,Believe the does killed claim that who detective the poison?,35,,
513,Experiment Group,alternative,6,HDN,,25,,,a,0.96,25b,The citizens voted on the new bill.,36,,
513,Experiment Group,alternative,7,HDN,,22,,,a,0.95,22b,The kitten drank all of the milk.,37,,
513,Experiment Group,ungram,7,UNGRAM,,58,,,a,0.05,58f,Long how does it take to airport to drive the?,38,,
513,Experiment Group,gram,7,GRAM,,50,,,a,0.63,50f,How did they solve the problem with the leaking roof?,39,,
513,Experiment Group,alternative,7,CSC,,12,,,a,0.65,12b,The critic dislikes the actor and who else?,40,,
513,Experiment Group,alternative,7,LBC,,5,,,a,0.95,5b,How many books did you fit in your locker?,41,,
513,Experiment Group,alternative,7,SUB,,33,,,a,0.87,33b,The committee agreed on the budget for the park.,42,,
513,Experiment Group,alternative,8,SUB,,31,,,a,0.97,31b,The policeman relied on his instincts to catch the thief.,43,,
513,Experiment Group,alternative,8,HDN,,24,,,a,0.88,24b,The tourist visited her favorite restaurant.,44,,
513,Experiment Group,gram,8,GRAM,,49,,,a,0.96,49f,Who is responsible for cleaning up the mess in the kitchen?,45,,
513,Experiment Group,alternative,8,CSC,,14,,,a,0.67,14b,The boy purchased milk and what else?,46,,
513,Experiment Group,ungram,8,UNGRAM,,59,,,a,0.16,59f,Of charge the who in is organizing charity event?,47,,
513,Experiment Group,alternative,8,LBC,,2,,,a,0.93,2b,How many pills do you take in a day?,48,,
513,Experiment Group,gram,9,GRAM,,41,,,a,0.93,41f,Who is going to the party tonight?,49,,
513,Experiment Group,alternative,9,SUB,,34,,,a,0.89,34b,The bride insisted on this venue for her wedding.,50,,
513,Experiment Group,ungram,9,UNGRAM,,54,,,a,0.08,54f,Believe the does killed claim that who detective the poison?,51,,
513,Experiment Group,alternative,9,CSC,,15,,,a,0.65,15b,The woman listens to the Beatles and who else?,52,,
513,Experiment Group,alternative,9,LBC,,4,,,a,0.92,4b,How many dogs did they see at the park?,53,,
513,Experiment Group,alternative,9,HDN,,23,,,a,0.94,23b,The boy plays videogames every day.,54,,
513,Experiment Group,alternative,10,CSC,,13,,,a,0.7,13b,The captain brought a map and what else?,55,,
513,Experiment Group,ungram,10,UNGRAM,,57,,,a,0.06,57f,What the neighborhood the outage in caused sudden power?,56,,
513,Experiment Group,gram,10,GRAM,,43,,,a,0.93,43f,What are you planning to do this weekend?,57,,
513,Experiment Group,alternative,10,LBC,,1,,,a,0.93,1b,How many cookies did you see in the jar?,58,,
513,Experiment Group,alternative,10,SUB,,35,,,a,0.95,35b,The family compromised on where to go for vacation.,59,,
513,Experiment Group,alternative,10,HDN,,21,,,a,0.87,21b,The child surely ate the chocolate cake.,60,,
627,Experiment Group,,,,,,practice_good,practice_good,,0.8,,,0,0,
627,Experiment Group,,,,,,practice_bad,practice_bad,,0.04,,,0,0,
627,Experiment Group,gram,1,GRAM,,48,,,a,0.15,48f,Who won the award for best actor at last year's Oscar?,1,,
627,Experiment Group,target,1,LBC,,3,,,a,0.17,3a,How many do you read books in a year?,2,,
627,Experiment Group,ungram,1,UNGRAM,,60,,,a,0.13,60f,To recipe what I do need ingredients make this?,3,,
627,Experiment Group,target,1,SUB,,35,,,a,0.87,35a,The family compromised for where to go for vacation.,4,,
627,Experiment Group,target,1,CSC,,13,,,a,0.08,13a,What did the captain bring a map and?,5,,
627,Experiment Group,target,1,HDN,,24,,,a,0.1,24a,The tourist her favorite restaurant visited.,6,,
627,Experiment Group,ungram,2,UNGRAM,,59,,,a,0.1,59f,Of charge the who in is organizing charity event?,7,,
627,Experiment Group,target,2,LBC,,5,,,a,0.06,5a,How many did you fit in your locker books?,8,,
627,Experiment Group,gram,2,GRAM,,43,,,a,0.95,43f,What are you planning to do this weekend?,9,,
627,Experiment Group,target,2,CSC,,12,,,a,0.03,12a,Who does the critic dislike the actor and?,10,,
627,Experiment Group,target,2,SUB,,34,,,a,0.11,34a,The bride insisted for this venue for her wedding.,11,,
627,Experiment Group,target,2,HDN,,23,,,a,0.04,23a,The boy video games plays every day.,12,,
627,Experiment Group,gram,3,GRAM,,41,,,a,0.94,41f,Who is going to the party tonight?,13,,
627,Experiment Group,ungram,3,UNGRAM,,57,,,a,0.12,57f,What the neighborhood the outage in caused sudden power?,14,,
627,Experiment Group,target,3,HDN,,25,,,a,0.07,25a,The citizens the new bill voted on.,15,,
627,Experiment Group,target,3,CSC,,15,,,a,0.1,15a,Who does the woman listen to the Beatles and?,16,,
627,Experiment Group,target,3,LBC,,2,,,a,0.93,2a,How many do you take pills in a day?,17,,
627,Experiment Group,target,3,SUB,,33,,,a,0.25,33a,The committee agreed for the budget for the park.,18,,
627,Experiment Group,target,4,LBC,,1,,,a,0.11,1a,How many did you see cookies in the jar?,19,,
627,Experiment Group,target,4,CSC,,14,,,a,0.06,14a,What did the boy purchase milk and?,20,,
627,Experiment Group,gram,4,GRAM,,48,,,a,0.72,48f,Who won the award for best actor at last year's Oscar?,21,,
627,Experiment Group,target,4,HDN,,22,,,a,0.06,22a,The kitten all of the milk drank.,22,,
627,Experiment Group,target,4,SUB,,32,,,a,0.06,32a,The group decided for a restaurant for dinner.,23,,
627,Experiment Group,ungram,4,UNGRAM,,52,,,a,0.13,52f,Do activists bribed claim officials the that the who?,24,,
627,Experiment Group,target,5,LBC,,4,,,a,0.08,4a,How many did they see dogs at the park?,25,,
627,Experiment Group,ungram,5,UNGRAM,,60,,,a,0.17,60f,To recipe what I do need ingredients make this?,26,,
627,Experiment Group,target,5,SUB,,31,,,a,0.17,31a,The policeman relied for his instincts to catch the thief.,27,,
627,Experiment Group,gram,5,GRAM,,42,,,a,0.92,42f,Why did the price of groceries increase suddenly?,28,,
627,Experiment Group,target,5,CSC,,11,,,a,0.06,11a,What did the farmer harvest corn and?,29,,
627,Experiment Group,target,5,HDN,,21,,,a,0.08,21a,The child surely the chocolate cake ate.,30,,
627,Experiment Group,ungram,6,UNGRAM,,56,,,a,0.08,56f,Arriving at the when station next train is the?,31,,
627,Experiment Group,alternative,6,LBC,,2,,,a,0.86,2b,How many pills do you take in a day?,32,,
627,Experiment Group,alternative,6,CSC,,15,,,a,0.32,15b,The woman listens to the Beatles and who else?,33,,
627,Experiment Group,alternative,6,SUB,,31,,,a,0.81,31b,The policeman relied on his instincts to catch the thief.,34,,
627,Experiment Group,gram,6,GRAM,,46,,,a,0.81,46f,Where did you find the missing keys?,35,,
627,Experiment Group,alternative,6,HDN,,21,,,a,0.9,21b,The child surely ate the chocolate cake.,36,,
627,Experiment Group,alternative,7,CSC,,14,,,a,0.71,14b,The boy purchased milk and what else?,37,,
627,Experiment Group,ungram,7,UNGRAM,,52,,,a,0.19,52f,Do activists bribed claim officials the that the who?,38,,
627,Experiment Group,alternative,7,HDN,,24,,,a,0.88,24b,The tourist visited her favorite restaurant.,39,,
627,Experiment Group,gram,7,GRAM,,41,,,a,0.82,41f,Who is going to the party tonight?,40,,
627,Experiment Group,alternative,7,SUB,,32,,,a,0.83,32b,The group decided on a restaurant for dinner.,41,,
627,Experiment Group,alternative,7,LBC,,4,,,a,0.81,4b,How many dogs did they see at the park?,42,,
627,Experiment Group,alternative,8,LBC,,3,,,a,0.8,3b,How many books do you read in a year?,43,,
627,Experiment Group,ungram,8,UNGRAM,,53,,,a,0.12,53f,Special commander does spy the initiated the what believe that?,44,,
627,Experiment Group,alternative,8,HDN,,22,,,a,0.94,22b,The kitten drank all of the milk.,45,,
627,Experiment Group,alternative,8,SUB,,33,,,a,0.88,33b,The committee agreed on the budget for the park.,46,,
627,Experiment Group,gram,8,GRAM,,50,,,a,0.93,50f,How did they solve the problem with the leaking roof?,47,,
627,Experiment Group,alternative,8,CSC,,13,,,a,0.79,13b,The captain brought a map and what else?,48,,
627,Experiment Group,alternative,9,CSC,,12,,,a,0.77,12b,The critic dislikes the actor and who else?,49,,
627,Experiment Group,alternative,9,SUB,,35,,,a,0.85,35b,The family compromised on where to go for vacation.,50,,
627,Experiment Group,gram,9,GRAM,,49,,,a,0.75,49f,Who is responsible for cleaning up the mess in the kitchen?,51,,
627,Experiment Group,ungram,9,UNGRAM,,53,,,a,0.82,53f,Special commander does spy the initiated the what believe that?,52,,
627,Experiment Group,alternative,9,HDN,,25,,,a,0.77,25b,The citizens voted on the new bill.,53,,
627,Experiment Group,alternative,9,LBC,,1,,,a,0.74,1b,How many cookies did you see in the jar?,54,,
627,Experiment Group,alternative,10,SUB,,34,,,a,0.75,34b,The bride insisted on this venue for her wedding.,55,,
627,Experiment Group,alternative,10,CSC,,11,,,a,0.85,11b,The farmer harvested corn and what else?,56,,
627,Experiment Group,alternative,10,HDN,,23,,,a,0.82,23b,The boy plays videogames every day.,57,,
627,Experiment Group,alternative,10,LBC,,5,,,a,0.85,5b,How many books did you fit in your locker?,58,,
627,Experiment Group,gram,10,GRAM,,46,,,a,0.83,46f,Where did you find the missing keys?,59,,
627,Experiment Group,ungram,10,UNGRAM,,58,,,a,0.1,58f,Long how does it take to airport to drive the?,60,,
559,Experiment Group,,,,,,practice_good,practice_good,,0.99,,,0,0,
559,Experiment Group,,,,,,practice_bad,practice_bad,,0.03,,,0,0,
559,Experiment Group,ungram,1,UNGRAM,,57,,,a,0.01,57f,What the neighborhood the outage in caused sudden power?,1,,
559,Experiment Group,target,1,LBC,,1,,,a,0,1a,How many did you see cookies in the jar?,2,,
559,Experiment Group,target,1,SUB,,34,,,a,0.03,34a,The bride insisted for this venue for her wedding.,3,,
